category,name,broad,price,feature,discount,link,new
桌面和桌腿,桌子,利蒙,¥ 339.00,,False,http://www.ikea.com/cn/zh/catalog/products/S89245216/,False
办公椅,椅子,延宁,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
办公椅,椅子,延宁,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
灯罩、灯座和电线,成套电线,哥特姆,¥ 100.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,True
灯罩、灯座和电线,成套电线,哥特姆,¥ 100.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,True
台灯,台灯,博佳,¥ 249.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
台灯,台灯,索夫亚,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
搁架单元,储物装置带分隔间,KALLAX卡莱克,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
落地灯,3灯头落地灯,赫克塔,¥ 399.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
落地灯,3灯头落地灯,赫克塔,¥ 399.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
儿童纺织品（3-7岁）,被套和枕套,拉特奥,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,True
儿童纺织品（3-7岁）,地毯,斯塔斯代,¥ 99.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,False
储物盒和储物篮,储物盒,卡恩维克,¥ 99.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
儿童专用纺织品（8-12岁）,被套和枕套,泰特伯,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/30358663/,False
儿童专用纺织品（8-12岁）,被套和枕套,GULLTRATT 古拉特,¥ 199.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/30358663/,False
婴儿纺织品,地毯,西莫,¥ 299.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
婴儿纺织品,小方巾,西莫,¥ 39.90,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
顶灯,5头吸顶灯轨,赫辛吉,¥ 199.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
顶灯,5头吸顶灯轨,巴罗米特,¥ 349.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
固定式衣柜,衣柜,帕克思,"¥ 1,290.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
储物盒和储物篮,附盖储物盒,斯达奇,¥ 149.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
LED灯具,LED壁式工作灯,迪维,¥ 299.00,USB接口,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
毛巾,小方巾,尼莫恩,¥ 9.90,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
浴室配件,转角壁柜,格兰代,¥ 99.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/40177474/,False
花盆和花架,装饰球,SOMLIG 素姆利,¥ 24.90,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
图片和框架,画,特维林,¥ 49.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10297449/,False
玩具和玩耍,机器人玩具帽,拉特奥,¥ 60.00,1对,False,http://www.ikea.com/cn/zh/catalog/products/40319973/,False
书柜,储物组合带门/抽屉,HEMNES 汉尼斯,"¥ 6,997.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
书柜,壁式/桥梁式搁板,HEMNES 汉尼斯,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
灯泡和配件,LED灯泡 E14 400流明,RYET 里耶,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
灯泡和配件,LED灯泡 E14 R50反射器 400流明,里代尔,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
桌面和桌腿,桌子,利蒙,¥ 389.00,,False,http://www.ikea.com/cn/zh/catalog/products/S89245216/,False
桌面和桌腿,桌子,利蒙 / HILVER 希勒,¥ 858.00,,False,http://www.ikea.com/cn/zh/catalog/products/S89245216/,False
办公椅,转椅,思库斯达,¥ 899.00,,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
办公椅,椅子,托亚斯,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
灯罩、灯座和电线,落地灯灯座,哥特姆,¥ 400.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
灯罩、灯座和电线,灯罩,奥尔斯塔,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
台灯,台灯,斯维尔,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
台灯,LED工作台灯带无线充电,瑞加德,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
搁架单元,分隔板,KALLAX卡莱克,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
落地灯,落地灯,赫克塔,¥ 399.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
落地灯,落地灯,赫克塔,¥ 399.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
儿童纺织品（3-7岁）,被套和枕套,斯普兰,¥ 179.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,False
儿童纺织品（3-7岁）,被套和枕套,斯蒂尔桑,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,True
储物盒和储物篮,储物盒带格,古德莫,¥ 179.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
儿童专用纺织品（8-12岁）,被套和枕套,SOLBRUD 索伯,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/30358663/,False
婴儿纺织品,床篷,西莫,¥ 79.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
婴儿纺织品,窗帘附系带,西莫,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
顶灯,LED  三头吸顶灯轨,贝弗,¥ 399.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
固定式衣柜,衣柜,帕克思,"¥ 5,360.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
储物盒和储物篮,附盖储物盒,斯达奇,¥ 149.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
LED灯具,LED壁装/夹式射灯,迪维,¥ 199.00,USB接口,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
毛巾,毛巾,尼莫恩,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
浴室配件,抽屉内插件,比灵根,¥ 9.90,3件套,False,http://www.ikea.com/cn/zh/catalog/products/40177474/,False
花盆和花架,自动浇水花盆,SÖTCITRON 索希桐,¥ 49.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
图片和框架,画,特维林,¥ 29.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10297449/,False
玩具和玩耍,机器人背心,拉特奥,¥ 79.00,1对,False,http://www.ikea.com/cn/zh/catalog/products/40319973/,False
书柜,柜带嵌板/玻门,HEMNES 汉尼斯,"¥ 2,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
书柜,柜带嵌板/玻门,HEMNES 汉尼斯,"¥ 1,999.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
灯泡和配件,LED 灯泡 GU10 400流明,里代尔,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
灯泡和配件,LED灯泡 GX53 600流明,里代尔,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
桌面和桌腿,桌子,利蒙 / 克瑞尔,¥ 479.00,,False,http://www.ikea.com/cn/zh/catalog/products/S89245216/,False
办公椅,椅框架,斯多林,¥ 150.00,转动,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
办公椅,转椅,斯尼尔,¥ 129.00,转动,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
灯罩、灯座和电线,灯罩,奥尔斯塔,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
灯罩、灯座和电线,灯罩,桑勒莫,¥ 249.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
台灯,台灯带无线充电,瓦弗,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
台灯,台灯,莱瑞克,¥ 249.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
搁架单元,带抽屉搁架单元,KALLAX卡莱克,¥ 549.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
落地灯,落地灯,赫尔莫,¥ 79.00,带2个灯罩,True,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
落地灯,落地灯,赫纳斯,¥ 799.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
儿童纺织品（3-7岁）,被套和枕套,斯蒂尔桑,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,True
儿童纺织品（3-7岁）,被套和枕套,斯蒂尔桑,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,True
储物盒和储物篮,附盖储物盒,古德莫,¥ 69.00,5件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
婴儿纺织品,婴儿床被套/枕套,DRÖMLAND 顿兰,¥ 99.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
婴儿纺织品,婴儿床被套/枕套,STJÄRNBILD 韩彼得,¥ 69.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
顶灯,3头吸顶灯轨,赫克塔,¥ 199.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
固定式衣柜,衣柜,帕克思,"¥ 1,125.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
储物盒和储物篮,附盖储物盒,斯达奇,¥ 149.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
LED灯具,LED落地灯/阅读灯,迪维,¥ 399.00,USB接口,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
毛巾,浴巾,尼莫恩,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
浴室配件,踏板式垃圾桶,沃尔格,¥ 29.90,3件套,False,http://www.ikea.com/cn/zh/catalog/products/40177474/,False
花盆和花架,自动浇水花盆,SÖTCITRON 索希桐,¥ 79.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
图片和框架,画,特维林,¥ 29.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10297449/,False
玩具和玩耍,毛绒玩具,拉特奥,¥ 39.90,1对,False,http://www.ikea.com/cn/zh/catalog/products/40319973/,True
书柜,玻璃门三屉橱柜,HEMNES 汉尼斯,"¥ 2,999.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
书柜,搁板架,IKEA PS 2017,¥ 799.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
灯泡和配件,LED灯泡 GX53 600流明,里代尔,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
灯泡和配件,LED灯泡 GX53 1000流明,里代尔,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
桌面和桌腿,桌子,利蒙 / 克瑞尔,¥ 599.00,,False,http://www.ikea.com/cn/zh/catalog/products/S89245216/,False
办公椅,支撑腿,格尔,¥ 50.00,转动,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
办公椅,转椅,沃斯贝 / 斯多林,¥ 299.00,转动,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
灯罩、灯座和电线,灯罩,汉斯塔,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
灯罩、灯座和电线,灯罩,汉斯塔,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
台灯,台灯,ÄLVÄNGEN 艾维恩,¥ 199.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
台灯,台灯,菲斯达,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
搁架单元,带抽屉搁架单元,KALLAX卡莱克,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
落地灯,LED落地灯/阅读灯,迪维,¥ 399.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
落地灯,落地灯,阿朗,¥ 199.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
儿童纺织品（3-7岁）,长绒地毯,斯蒂尔桑,¥ 249.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,True
儿童纺织品（3-7岁）,长绒地毯,斯蒂尔桑,¥ 249.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,True
储物盒和储物篮,储物盒带格,希纳,¥ 19.90,5件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
婴儿纺织品,儿童床上用品三件套,西莫,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
婴儿纺织品,儿童床上用品三件套,西莫,¥ 149.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
顶灯,三头射灯,VITEMÖLLA 维德莫拉,¥ 299.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
顶灯,吸顶灯带5个射灯,斯维尔,¥ 199.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
固定式衣柜,衣柜,帕克思,"¥ 3,215.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
储物盒和储物篮,附盖储物盒,斯达奇,¥ 149.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
LED灯具,LED工作台灯,郝利顿,¥ 199.20,USB接口,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
毛巾,浴巾,尼莫恩,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
浴室配件,卫生纸卷架,沃斯南,¥ 59.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/40177474/,True
花盆和花架,盆栽植物,中斑香龙血树,¥ 129.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
图片和框架,画,特维林,¥ 49.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10297449/,False
玩具和玩耍,毛绒玩具,拉特奥,¥ 29.90,1对,False,http://www.ikea.com/cn/zh/catalog/products/40319973/,True
书柜,落地钟,IKEA PS 潘朵,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
书柜,搁板柜,佳兰特,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
灯泡和配件,电线管理袋,IDEBO 依迪布,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
灯泡和配件,电线管理袋,IDEBO 依迪布,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
储物柜,储物柜,佳兰特,"¥ 1,799.00",,False,http://www.ikea.com/cn/zh/catalog/products/20338048/,False
桌面和桌腿,桌子,利蒙 / 克瑞尔,¥ 329.00,,False,http://www.ikea.com/cn/zh/catalog/products/S89245216/,False
LED灯具,LED多用照明设备,IKEA PS 2017,¥ 249.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
连壁搁板,墙搁板,拉克,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
办公椅,带扶手转椅,沃玛尔,"¥ 2,199.00",转动,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
办公椅,椅扶手,沃玛尔,¥ 200.00,转动,False,http://www.ikea.com/cn/zh/catalog/products/S19907436/,False
工作灯,LED工作台灯带无线充电,瑞加德,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/00280680/,False
书桌和电脑桌,笔电支架,布拉达,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/70261230/,False
床头板,"床头板,带储物格",BRIMNES 百灵,¥ 500.00,,False,http://www.ikea.com/cn/zh/catalog/products/00275928/,False
连壁搁板,墙搁板,拉克,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
布料和缝纫用品,布料,波莫尔,¥ 29.00,,False,http://www.ikea.com/cn/zh/catalog/products/51725112/,False
灯罩、灯座和电线,灯罩,汉斯塔,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
灯罩、灯座和电线,台灯座,汉莫,¥ 40.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
台灯,台灯,卡尔纳,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
搁架单元,带抽屉搁架单元,KALLAX卡莱克,¥ 449.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
落地灯,落地灯,阿朗,¥ 199.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
落地灯,落地灯/ 阅读灯,阿洛德,¥ 399.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
儿童纺织品（3-7岁）,夏被,歌斯布,¥ 79.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/80296601/,False
储物盒和储物篮,附盖储物盒,希纳,¥ 19.90,5件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
婴儿纺织品,缓冲垫,西莫,¥ 99.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/40169054/,False
顶灯,吸顶灯,丽丝宝,¥ 12.90,3枝,True,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
顶灯,吸顶灯,斯维尔,¥ 99.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
固定式衣柜,衣柜,帕克思,"¥ 2,185.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
储物盒和储物篮,附盖储物盒,斯达奇,¥ 149.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
LED灯具,LED工作台灯,郝利顿,¥ 199.20,USB接口,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
毛巾,毛巾,阿西利,¥ 39.00,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
浴室配件,厕所用刷,沃斯南,¥ 69.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/40177474/,False
花盆和花架,盆栽植物,串钱藤,¥ 19.90,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
图片和框架,画,特维林,¥ 29.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/10297449/,False
玩具和玩耍,毛绒玩具,拉特奥,¥ 29.90,1对,False,http://www.ikea.com/cn/zh/catalog/products/40319973/,True
书柜,搁板柜,佳兰特,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
书柜,敞开式储物组合,佳兰特,"¥ 1,799.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
灯泡和配件,无线充电器,JYSSEN 伊深,¥ 200.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
灯泡和配件,无线充电器,MORIK 默里克,¥ 200.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
储物柜,储物柜,佳兰特,"¥ 2,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/20338048/,False
储物柜,储物组合,佳兰特,"¥ 7,397.00",,False,http://www.ikea.com/cn/zh/catalog/products/20338048/,False
储物柜,储物组合带抽屉,佳兰特,"¥ 7,598.00",,False,http://www.ikea.com/cn/zh/catalog/products/20338048/,False
桌面和桌腿,桌子,利蒙 / 克瑞尔,¥ 549.00,,False,http://www.ikea.com/cn/zh/catalog/products/S89245216/,False
